user_id, response_value, test_case, vowel_1, vowel_2, vowel_3, vowel_4, vowel_5, vowel_6, 
17, 8, 0, 4-ER.wav, 9-OA.wav, 10-UH.wav, 3-EH.wav, 9-OA.wav, 6-AAW.wav
17, 7, 4, 8-AH.wav, 1-IH.wav, 4-ER.wav, 8-AH.wav, 1-IH.wav, 4-ER.wav
