user_id, response_valuetest_casevowel_1vowel_2vowel_3vowel_4vowel_5vowel_6
15, 5, 0, 4-ER.wav, 3-EH.wav, 5-AE.wav, 0-IY.wav, 3-EH.wav, 2-EY.wav
15, 6, 3, 2-EY.wav, 6-AAW.wav, 7-AA.wav, 2-EY.wav, 1-IH.wav, 7-AA.wav
15, 8, 0, 5-AE.wav, 10-UH.wav, 8-AH.wav, 9-OA.wav, 10-UH.wav, 1-IH.wav
